,u,v,x,y,z,angel,label
49,604.9433244300067,386.87486734096984,0.4612762990867667,-0.3627573192650393,0.3110557609727051,-0.8313944917769254,0
50,573.5892829709999,330.39666021974284,0.4329396165620328,-0.3070163822492548,0.3063887656326317,-1.548301729745008,0
51,524.3603326023831,199.0172140913916,0.38824688070344426,-0.17603724418850608,0.27,-0.5047654070068488,1
52,654.543110492805,262.2824224539473,0.5150007575278251,-0.2435144499641107,0.2797416506974147,0.5876485197577057,0
53,653.4816203920041,520.3221099359487,0.5032237398547663,-0.514826212044854,0.27,-0.6196767822285301,0
54,756.5386861295169,154.88599550730137,0.6160839814807655,-0.14623240300705787,0.2914460155006923,0.2449590593839113,1
55,623.990021241459,331.06783175546366,0.4807173284819408,-0.31279205241801217,0.27376085256823485,1.3863060140533383,1
56,505.55897874556365,175.54143846960827,0.3705442186933685,-0.1520486484681301,0.30454055106945604,-0.3090235635527021,0
57,843.6155113093187,324.66792448202045,0.7023026788110687,-0.3139919915893389,0.27,-0.5009376615329979,1
58,785.2821741178664,438.28840534001,0.6441556240269346,-0.4314169526670147,0.2710549012934708,-0.7224296298077608,1
59,605.7638583792096,219.02982604450568,0.4669482600361776,-0.19682099851966134,0.27,-0.7481945948068918,1
60,700.0671937415817,260.48370438439554,0.5624022737451954,-0.24319861015502925,0.27,0.8794810699210271,0
61,849.4357175698135,147.3707701258339,0.7191151164063984,-0.13462126469616206,0.2845580248481745,0.26718905961668193,0
62,502.33336413340515,521.8929060269231,0.3438844882127452,-0.5085720273503223,0.27,0.9529740849340872,0
63,643.5690059563724,196.83786650989947,0.506428885278903,-0.18021797767674272,0.2832655763042729,-0.6001479070031034,1
64,676.235860057849,143.13752210622562,0.5423209352392167,-0.1230867694435474,0.27,1.307701500146896,0
65,692.1013583756675,535.73957647153,0.5435085964446067,-0.5331801819352,0.2828466575376009,-1.0337158889068978,0
66,688.5878663044582,152.6726973353629,0.5543240076884236,-0.13378954254545586,0.27,1.3184158458206856,0
67,728.4080231175717,144.6783808396425,0.5953870051344612,-0.12703657585273007,0.27,0.44429227606594396,0
68,682.7097178638818,208.32867969580496,0.5465537805736435,-0.18903677724582912,0.27,0.1704025372448379,0
69,793.2254465983375,249.29993819430442,0.658528459960874,-0.2357850342919097,0.27,-0.4556253687704226,0
70,568.3785408798873,273.23169020622254,0.42625679019087226,-0.2507343597950097,0.27,0.8171463998176567,0
71,643.5880283166782,208.65121064468036,0.5062677398738864,-0.1877590140571101,0.27,-1.1580940994730278,1
72,826.581761963762,384.34376743661346,0.6763487600840266,-0.3691979658061208,0.2902617320850225,-0.5343640660948519,1
73,701.3423512076412,484.55499208346436,0.5550696841211451,-0.4775658097111628,0.2755316606945912,1.2887218786717798,1
74,783.1413965254138,522.6700042025517,0.6365298049834534,-0.515746529242629,0.27,-0.07862870858865034,1
75,838.4168648546745,508.5977033105633,0.6972863421838221,-0.5077183085628556,0.27,0.7806105276251787,1
76,601.3179129286102,193.85682946420968,0.4635687160874534,-0.17114389668083854,0.2777028629923952,-0.6244793971933357,0
77,554.9350632450901,505.56324939176125,0.4007195071534872,-0.492131139171969,0.27,0.15362319898037002,1
78,621.2936236172261,508.41516821104966,0.4699222270246209,-0.4988106374556043,0.3004952763455083,0.3579711431954733,0
79,623.1471629940644,499.1842037142601,0.4721736120686338,-0.4900086815162445,0.2874459088640459,1.2982516725234965,0
80,610.9448558310947,499.1611628913994,0.4595375518394919,-0.4882474229608883,0.291401777975042,0.7728700779015842,1
81,512.3305451738853,333.2157754757772,0.3673412259439521,-0.3093122853997584,0.27,-0.9811526414841056,1
82,602.1579858854354,225.77027064922848,0.4628103559826397,-0.20334011715298456,0.27,0.12375473179628416,0
83,648.1727310225783,494.2399465040838,0.4988293230607022,-0.47690068403765,0.27,0.8359133889830559,1
84,583.5840346023676,413.4920831878602,0.4365945726015531,-0.3935116480862251,0.2763489392326193,-0.7735898417103876,1
85,616.2884258027415,213.46511119290332,0.4784520024343997,-0.19299979905573209,0.2845916885779837,-0.7723351190615193,1
86,713.1389726975458,409.57636707266084,0.5689410058559093,-0.3960636045491972,0.2870980391884833,1.4653628181005909,0
87,734.6565302116734,524.6016906472103,0.5887463816765646,-0.5221535858411688,0.27,-0.7759571389995303,0
88,566.5008237130869,343.9536666177404,0.4209955082085198,-0.3232742835097167,0.27,-1.0982767111110436,1
89,670.1807793810946,210.49697526346904,0.5327340735464141,-0.19254815346244625,0.27,1.1128486015258785,1
90,726.2747710362555,296.94531300024653,0.584464087104619,-0.2811054567097759,0.29100231074878685,-1.2808418441118865,0
91,765.2380381459864,327.94060536967817,0.6277759010031804,-0.315805694918443,0.27,-1.265734677014512,1
92,517.5087055967839,222.64694064700387,0.37563446486608987,-0.1965133775707262,0.27,-1.017385811128857,0
93,682.9653451305045,524.1467928943873,0.5325976066371902,-0.5073301066833269,0.27,-0.4910740022663798,1
94,630.874462176223,173.6798661985624,0.4947039256881642,-0.1517443759088442,0.27,-0.4252954536180138,0
95,520.0469691180705,432.3074844896354,0.37436031895670974,-0.4063383744824729,0.2806945881451076,0.3368599246848725,1
96,704.7038319481053,207.2682822930391,0.5688014432578314,-0.1893608820957478,0.2841302917802411,0.7624764433740936,0
97,748.7048837495059,199.4247393734144,0.6143433628300572,-0.18309204703193271,0.27,0.15895613293447242,1
98,844.6071499386583,140.09388957252384,0.7001769508200931,-0.1361169914241726,0.3055510348819785,-1.4336013225236786,1
99,809.9554635111726,361.0128192903861,0.6602189993325234,-0.3454963815285159,0.2911553560607894,-0.8882930259434783,1
100,642.5263343850793,179.09046337148757,0.505934504960477,-0.16645669314571127,0.3091955767179104,0.2659356581717667,1
101,801.8696810872702,480.6579901298491,0.660634703392172,-0.4775134723767448,0.27,-1.4351498925851325,1
102,772.5457451893891,203.49750646043685,0.6297937055182291,-0.19303961340939926,0.28898214055503696,-0.8763823268569432,1
103,750.9761124622669,430.49911248765403,0.6071964721291463,-0.41959971630959936,0.27,0.7637577015827917,1
104,522.0025496044885,186.00017125325928,0.3837366906200097,-0.16070680183624447,0.27,-0.6856446152837488,1
105,751.751130302801,173.15679567839328,0.6190277454651111,-0.15600110701097614,0.27,1.2319862871873413,0
106,764.1186146050177,161.16136428292108,0.6319958593101243,-0.14447508295239725,0.27,-0.4484906159290707,0
107,644.2147533820391,468.436050279176,0.4957580843001392,-0.4568775830564304,0.27,0.7637531594924158,0
108,660.2714319114117,490.03947639494834,0.5113397522110015,-0.4752010068756902,0.27,0.24359168819097501,0
109,758.1405516637534,501.3268904727078,0.6141630657868978,-0.4978669574262717,0.27,-0.0714181148663926,0
110,766.0291396502732,328.0055909307403,0.6285230150662355,-0.31587705609851213,0.27,-1.279862585825725,0
111,775.7815667543248,444.2822264198509,0.6339071689726236,-0.43712377063975133,0.27,0.8508072748335367,0
112,741.4968619825363,501.6720705537717,0.5968057822521399,-0.4979186894323134,0.27,-1.3884993129865475,1
113,763.3233759524103,245.33403360201729,0.6280984351222393,-0.2303957967920988,0.27,-1.1115716074524422,0
114,724.3907412385907,259.24439578634554,0.5872149284111134,-0.24305067550303336,0.27,0.2550079428994052,0
115,619.6589338065386,531.4469449773533,0.4670536547263874,-0.5239947620806422,0.27,-1.2070316595036623,1
116,711.6965772857874,141.30240303799553,0.5789374342611907,-0.12210276081596627,0.27,-0.034843056616588264,1
117,809.1581477152766,330.44256837853607,0.6732166986560576,-0.3202472708748736,0.27,-0.35501352217388105,0
118,751.9515917351782,500.4178007687349,0.608102883665941,-0.4975423499372616,0.27,1.3525554250790706,1
119,544.9868507880877,170.16686123072324,0.40631105795916983,-0.14386456795390273,0.27,0.15683227767853247,0
120,679.6010638021928,519.2710865001363,0.5290391152033064,-0.4991781590725921,0.27,0.4286521681631279,0
121,563.8234747743396,295.3016310853502,0.4240080432094052,-0.2727053263421801,0.27,0.7689890280019445,1
122,542.4475307901783,397.5381333585428,0.3942723003791335,-0.3769026862655335,0.2775922366851151,-1.356859479375068,0
123,770.3205176961787,306.35938098355587,0.6333045882025548,-0.2934913485715135,0.27,0.6725451020539428,0
124,768.7294708260539,546.3531167773068,0.623660960219697,-0.546274767937387,0.27,-0.12940767629339733,0
125,825.6038517759738,276.9590725117614,0.6798985595424553,-0.2653938199248949,0.3009969021057584,0.5720792064342415,0
126,546.398908285037,149.75390105800687,0.4089982992683811,-0.12351296252449664,0.27,-0.3936962699390034,1
127,568.5293377764514,308.29758550188683,0.4257368036872726,-0.2863736510322825,0.27,0.4550826232730894,1
128,522.0367645296375,498.1969080652662,0.36669422089240505,-0.4828940036639771,0.27,-1.02319818377675,1
129,507.6829012554648,452.43665285889597,0.3528427746797127,-0.43555608901624854,0.27,-0.029330234290039225,1
130,676.7693954346514,305.18320905147857,0.5361017712686246,-0.28796968163605463,0.27,-0.6190723622031875,1
131,726.3675449841057,388.53550093488883,0.5834876525500224,-0.3752961210310688,0.2795629964430481,-0.98392249982155,0
132,711.8478542788953,416.44252995234007,0.568810648294049,-0.4061237131652541,0.27,1.0535522230482763,1
133,625.1201446458872,439.99782432221735,0.476979992856962,-0.4269839728860757,0.27,0.6635824917035806,0
134,824.249180454504,200.1637601943407,0.6894929199489243,-0.18794671099201227,0.27,1.06227859549314,1
135,847.5853878852326,259.3403835792426,0.7132013313658396,-0.2484620609183517,0.29522368556909945,1.3408823710463522,0
136,558.5364192366256,180.37744324428814,0.4236493252362673,-0.16003768375125682,0.2715477258864632,0.5585750347058538,1
137,584.7605360331032,352.7030776648652,0.439036567996906,-0.333522918050706,0.27,1.4851687610074495,0
138,714.0115904738259,219.53419813328952,0.5785008977680219,-0.2017038497648317,0.27,-0.3965721721951572,0
139,696.0784804286798,392.1872860194473,0.5530703397085016,-0.3795068646422507,0.27,-1.1422465431605064,1
140,797.0340554997679,469.5439089565928,0.6565193826096103,-0.4663016070713739,0.27,-1.4619882063984322,0
141,771.1081676027031,523.9822126790491,0.6268414575928422,-0.5222315040250248,0.27,-0.44660047894117216,0
142,573.2641053855148,248.1262885122755,0.43460495930865306,-0.22650445458473994,0.27,1.5628511750292022,1
143,627.0536688365225,519.5348087274242,0.47568949142608,-0.5086850220327394,0.27,-0.4741975809974786,0
144,705.4249952375062,420.26165235702797,0.5615312367351839,-0.4088977944628353,0.27,0.2635961848639585,1
145,657.786227370327,256.34153845355416,0.5189653502502154,-0.2370473950135469,0.27,1.0511614164440088,0
146,623.8495370982884,267.9691460906222,0.483657282077527,-0.2478945387566944,0.27,1.4224061521720632,1
147,711.5610407640547,464.4920545288524,0.5670179005801144,-0.4579755398669704,0.27,-1.3902543564203729,0
148,654.1231390517505,292.55506298633577,0.513659102007901,-0.27429884608681826,0.27,0.9145312405117594,1
149,756.1822098177162,276.07217773517743,0.6205600619586283,-0.26163636961202746,0.27,-1.294863612135811,0
150,793.754092305808,293.3515020476696,0.657714633389662,-0.2810358162795349,0.27,1.0652581124806326,0
151,518.4967386154352,531.1654051297517,0.3617335285861973,-0.5167778711277229,0.27,1.2773072432041457,0
152,574.6110231137052,283.1349801041855,0.4320521559067581,-0.2611302141578074,0.27,-0.8003272586723484,1
153,680.0256540340597,450.51178891252965,0.5342895739894289,-0.4417319279921815,0.27,0.4523610936063742,1
154,698.3072096324902,332.64417520799,0.558391266826994,-0.3182339689215535,0.27,-1.3184733312632864,0
155,514.5804402988014,245.4727851906644,0.3713637859888145,-0.21975543951039128,0.27,1.159124574130049,1
156,681.671253128528,291.1258767962997,0.5423291937550581,-0.27400311518615583,0.27,0.4520001142492316,0
157,564.1788314676872,379.03328848295587,0.4160508621736852,-0.36042895509697975,0.27,-0.526782445154844,1
158,566.5316194786108,357.59454008601114,0.41948191629138376,-0.3381826263898683,0.27,-0.9001801591636321,0
159,619.4904462398705,328.45206935246176,0.4762187598172433,-0.30978483259498785,0.27,0.4566844136541064,0
160,722.7194791401431,203.2623112749875,0.588278079291201,-0.18526198377235972,0.28620970398267337,-0.3790205245701095,0
161,543.9733537657729,430.50187458968145,0.3922180932538764,-0.4138038782672495,0.27,0.6335520738937571,0
162,822.4886470768539,221.82128100377582,0.6906290755493538,-0.20862757266211265,0.2749712131332201,-1.5292331425436332,0
163,668.3066345094854,366.99849343697764,0.5254487938123326,-0.35292738231156034,0.27,0.9825988297125534,0
164,846.4809833599677,549.9914265184593,0.7053255491589014,-0.5532177298123058,0.27,0.018168066096123647,0
165,834.2847466879591,312.5711452892952,0.6992501555542858,-0.3026484598334197,0.27,-0.62160119740858,1
166,759.3586333857527,353.5070256663222,0.6155777178999703,-0.3387859681483263,0.27,0.4287493369284852,1
167,564.4228068122658,424.9284096640094,0.4161872107406737,-0.4050470516575109,0.27,-0.3591437618367892,1
168,658.2170058303884,456.14232794225455,0.5109831418400864,-0.4459926595263273,0.27,-1.2814742764378193,1
169,787.6434740863162,246.91832143108158,0.6507628236138816,-0.2335228195638425,0.27,-0.8134570895829925,1
170,604.5314150538829,531.4434245965915,0.4510741174213441,-0.5234591959877379,0.2894308106661113,1.3381658346898295,0
171,510.04133992996873,167.45020024563325,0.3731047299147827,-0.1421334192772672,0.27,0.37207079520320585,0
172,825.5164162253212,246.05977478330925,0.6922962432326726,-0.2337821787480556,0.27,-0.346303565768034,0
173,794.5697104254109,535.2368717815668,0.6508590818656603,-0.5347287156069078,0.27,-1.5178496374191048,0
174,516.4916765148673,471.6931881553891,0.3698963560404411,-0.444160491026652,0.2885460146941437,-0.2185188145414452,1
175,747.7021083597386,446.11881361701063,0.6046256070017993,-0.437911289373264,0.2864560731290741,1.0783455027734017,1
176,527.0680145451205,483.91963634921285,0.37173304525853545,-0.4695858522316767,0.27,-0.938699640950706,0
177,796.0452717242143,411.89331547868136,0.6528529890211525,-0.40113907458407266,0.28457500703958033,1.2357426326177674,1
178,630.1196110011316,241.05113715852718,0.4910095555588655,-0.22027063598422708,0.27,0.09763590373081987,0
179,817.3301856714944,462.14284203246194,0.6785103777754566,-0.4597648461535237,0.2804974762546693,0.8693725896922675,0
180,601.2746664505081,530.1356354361844,0.4477300545146176,-0.5217687547795484,0.27,0.058885718594665175,1
181,736.3521771463656,328.9749513155225,0.5923631119337732,-0.31275917677771786,0.27,0.9670454722864916,1
182,596.6940493930306,426.6251559811203,0.447622944775924,-0.41226144650782454,0.27,0.5317456636171479,0
183,738.9852414986684,492.31920457849134,0.5877072938084804,-0.4715777447169838,0.2926566805151605,0.4334301036280472,1
184,602.6467298822032,280.8876662915991,0.4608742888310255,-0.2600119091925345,0.27,0.2326863388525955,0
185,686.530697475678,196.9170410832399,0.550916060989014,-0.17759528091426574,0.27,-0.0523780236771747,1
186,554.3386333922855,322.1235711924354,0.4080535346753946,-0.3008654969912772,0.27,-0.3571042045657087,0
187,788.1458845102753,155.39273888468458,0.6449071146044075,-0.14907874466599108,0.3081876185206471,1.4281243644070558,0
188,605.6107854541477,192.36902476155518,0.4679770678569901,-0.1696559318881235,0.27,0.9696085594540816,1
189,748.5518656719333,417.4719346749131,0.6073506949423424,-0.4090094171081601,0.27,0.7340876941129955,0
190,840.2730277112809,338.37750391410145,0.6896403305235166,-0.3247337169692245,0.3157015912638212,0.5911801671517825,0
191,718.1099742580707,475.09823278352883,0.5730003211974888,-0.4680937452708381,0.27,-0.1492084397936766,0
192,677.3718938731099,366.5453837699768,0.5347564857624514,-0.3522444494080699,0.27,0.5771286775588302,0
193,691.5361398144705,176.89987526252492,0.557054807649669,-0.157043272025512,0.27,0.040936766417913,0
194,676.8840155181622,188.7284917697473,0.5411429081633066,-0.16926830089142278,0.27,-0.6972037955962195,0
195,519.0139742709333,271.3442097604477,0.3740903771723677,-0.24649343541363586,0.27,0.7678809158108495,0
196,591.7160698233813,239.47492336205838,0.4539377143793626,-0.2193170595083664,0.27,-1.50673342598855,1
197,814.378249054978,272.91220463162045,0.6654386971714642,-0.26107312527888743,0.2955711273292839,-0.70798507967546,1
198,614.6417667410149,290.42388105481837,0.4729321231089098,-0.2703326287364199,0.27,0.544958413608349,0
199,729.1144853922983,230.75275247628483,0.5925807519189707,-0.21443030329432744,0.27,0.15054222998168054,0
200,812.1913913051405,177.6840058102554,0.6658413648762581,-0.17161430321896,0.3047277775720009,-0.5452996648743453,0
201,641.0867496209062,430.9006873156604,0.4943732852467057,-0.411567168715094,0.28220449661372293,0.03287288299868752,1
202,520.9336607512719,212.59015075693645,0.3817202090273196,-0.18767199293146825,0.3062135290092581,0.6788743034396176,1
203,571.2766427364222,442.79149926898873,0.42002673515247024,-0.42845955586540496,0.27,1.4593672074650408,0
204,787.4298204228469,449.78328533078377,0.6441024519261174,-0.4412243943517368,0.27,-0.6920125969974772,1
205,834.959062126716,180.9306766545577,0.7042600084310751,-0.1675296913806279,0.27,-1.1167776106775178,0
206,721.0514064741409,187.18943924099602,0.5852894443007485,-0.17077530158487636,0.27,1.0174812247557254,1
207,808.6885023060257,146.22445068888513,0.6777232118420458,-0.13158724721831858,0.27,-1.4810884683478125,0
208,772.5231962034053,523.6578192686188,0.6255341444331417,-0.5162603554554706,0.27,0.510276937732111,1
209,609.6909401204455,289.53523544056384,0.4677120204750287,-0.2692356230592416,0.27,-0.2791732549995596,0
210,516.8659825929125,229.20571164266656,0.3753966758760401,-0.20356255759727165,0.27,0.06677760797956811,1
211,511.96917368702924,263.74007804415197,0.3681342880456743,-0.23850447045917744,0.27,-0.07263200598960018,1
212,724.5509241352223,377.2650504461715,0.5834522547508093,-0.36536584473316575,0.27,0.6038178791797171,0
213,510.29905133210195,344.85528397302556,0.36421404019533293,-0.3212734296830254,0.27,-0.2419414974633205,1
214,600.4231672193392,166.32167846450324,0.4636893989750989,-0.14256403520043334,0.27,1.3111019457343775,0
215,678.715118369084,464.06506578203084,0.5317588274098282,-0.4525647879811917,0.27,-1.38859193955185,1
216,500.0141591331501,257.5073684425247,0.3567448781005365,-0.2317330685391909,0.27,0.8423053652491708,1
217,494.5665715367937,372.7409882251902,0.3437273351815571,-0.35080748390101857,0.27,0.7263337132284382,0
218,803.8478826826514,394.3565746341162,0.6615413896499366,-0.3836813940022443,0.28207963072511205,-0.9654635013698868,1
219,811.1561749554731,176.64812309553955,0.679345439451241,-0.16247238764115166,0.27,0.42987288191840095,1
220,594.6609038105818,153.13811723247818,0.4584674520555226,-0.12925884411906025,0.27,-0.6060883852990431,0
221,652.6161428236907,191.08302231446862,0.5158351221456989,-0.17289926649351992,0.27,-1.3766833844559645,1
222,710.6195998658625,245.11136106660663,0.5738568163506464,-0.2278820321794395,0.27,-0.8702612152282926,0
223,583.8407897352881,280.27962588219646,0.4418350196057012,-0.2586069152485357,0.27,-1.4970644971890503,0
224,764.9501912587011,483.2160625275126,0.6165891136888263,-0.4693487151465837,0.2700047124652903,1.289868810684599,1
225,793.2077186482455,506.9922093255816,0.650816754688079,-0.5053420175744796,0.27,-0.16745619175144674,0
226,620.6827914827685,448.60075404299306,0.4734919053968478,-0.42651378579568394,0.2911946002275308,0.4276475574277043,1
227,773.4519219127085,329.7868448095241,0.6359696073837937,-0.3179640403107497,0.27,0.6471964523154881,0
228,818.9688199351552,409.887700309516,0.6790930029965143,-0.4022682435130315,0.27,1.2730599066121109,1
229,621.8318838401199,520.6693990830262,0.4698308460242164,-0.5126515669542424,0.27,-0.7108557637669047,1
230,664.8726811619498,234.4283775041337,0.5271174163234786,-0.21497258067804925,0.27,0.8057780440035807,1
231,640.5175683671483,527.1232437048442,0.4893162960022185,-0.5186795584814698,0.27,0.7316953136430244,1
232,594.2016300108928,186.94316970187333,0.4565657934220942,-0.16377002321884762,0.27,0.38609203598497377,0
233,840.0803257238098,232.3654338539936,0.6925073924601234,-0.22351237852735184,0.29235021384719656,-1.4340461995847142,1
234,843.7808863239858,468.03836790994933,0.705486107340661,-0.4664670871951988,0.2916605440399211,1.1935473530613112,0
235,521.8592840423498,274.88208210316344,0.3786380796020301,-0.25046272108005563,0.27,1.4393721244744773,1
236,708.1819911729491,437.1497532912818,0.5647029828393598,-0.429194553597807,0.27,-1.512397313668132,1
237,760.7199480932967,488.30426874871665,0.6173409721414831,-0.4841283993511485,0.27,0.15930220118331828,0
238,556.0885180475211,449.32304570807366,0.4131006491258817,-0.41807654808243344,0.3070218361572273,1.3728626422939267,1
239,848.3374301025591,351.1637762159069,0.713304694095685,-0.34349808349257793,0.27,0.6066271912513155,0
240,830.4018760594437,255.39240485415158,0.6957077932246453,-0.24370288723952896,0.27,-0.8480719816033855,0
241,550.9594512894436,541.7112583739216,0.3955338932304248,-0.5282724256717396,0.27,0.3579912585368419,0
242,600.8562350391222,323.07496203936637,0.4584057669469533,-0.30228323557797565,0.2873626628026607,1.1266378314011631,0
243,578.1666700441608,489.477915367338,0.4257334717730751,-0.4763494619013201,0.27,1.3575865060903172,0
244,531.6861240084718,411.1134369447277,0.38049898080913613,-0.3926471297857224,0.27,-0.16204062233853025,1
245,513.372622920687,187.9662949615544,0.37509561770079614,-0.16249263810974662,0.2826399995254924,0.7577508251590424,1
246,729.6509529471733,404.98814211204717,0.5881376941767154,-0.395237346676748,0.27,0.5518614823778372,1
247,615.1223691985062,199.85665747917218,0.4773297575142582,-0.17738801847757354,0.27,1.052438523924322,0
248,528.7241516170758,247.1920538899942,0.38623231587114226,-0.22224867906782764,0.27,0.5956649797003519,0
249,836.9299992135179,291.7069425505537,0.6977016535479612,-0.2807784075181192,0.2822143232222831,-0.01754047023968508,1
250,568.2189584562389,279.32042187386423,0.42686417184813935,-0.2570440333134798,0.2770719055680583,1.0271346707403255,1
251,631.379144033169,476.83190317335715,0.4822179294745034,-0.4626158596169271,0.27,-0.6544080637661202,1
252,812.4686992449082,365.2824731793878,0.6731932205358472,-0.3554311879191116,0.27,-1.4184452499452231,1
253,687.180056013352,322.9972035440069,0.5466790032261971,-0.3072267300087809,0.27045058141456485,0.9644769387970796,0
254,495.8420426987722,465.12035955620115,0.3463006005643047,-0.4408811066254129,0.27,0.28650048709701337,1
255,701.3778227898204,188.73708934023614,0.5656674114991675,-0.17106882360289055,0.27,-1.1558126547009742,1
256,495.53025327540576,476.83900892477135,0.3387721057980671,-0.4608702336099745,0.27,-0.4963646228239898,0
257,662.8387237946803,504.0835852349765,0.5138063821185729,-0.4973866329211461,0.27,1.2444911889326613,0
258,756.8161946618767,180.1129360588049,0.6238831888404711,-0.16339209390426226,0.27,-1.0899453049517387,1
259,827.5068791751726,473.9666536660984,0.6722040691323791,-0.4542395840629234,0.29820518838342264,0.7969052886082502,1
260,741.8025294578018,438.1855449438105,0.5995783783126974,-0.4307017251716315,0.27,0.8732901934796897,0
